crime_id,category,month,location_type,latitude,longitude,street_name,outcome_category,outcome_date
123425767,other-theft,2024-02,Force,51.514621,-0.122802,On or near Dryden Street,Investigation complete; no suspect identified,2024-02
123431736,other-theft,2024-02,Force,51.511096,-0.122226,On or near Southampton Street,Investigation complete; no suspect identified,2024-08
123429468,other-theft,2024-02,Force,51.518106,-0.116951,On or near Race Track,Investigation complete; no suspect identified,2024-11
123432839,other-theft,2024-02,Force,51.512408,-0.119910,On or near Catherine Street,Investigation complete; no suspect identified,2024-02
123424763,other-theft,2024-02,Force,51.513777,-0.123456,On or near B402,Investigation complete; no suspect identified,2024-02
117131549,other-theft,2024-02,Force,51.515721,-0.109540,On or near Rolls Buildings,Investigation complete; no suspect identified,2024-02
117131555,other-theft,2024-02,Force,51.509722,-0.090578,On or near Allhallows Lane,Investigation complete; no suspect identified,2024-02
117131581,other-theft,2024-02,Force,51.519689,-0.098017,On or near Cloth Street,Investigation complete; no suspect identified,2024-02
117131643,other-theft,2024-02,Force,51.519961,-0.094130,On or near Theatre/concert Hall,Investigation complete; no suspect identified,2024-02
123431766,other-theft,2024-02,Force,51.509044,-0.123247,On or near John Adam Street,Status update unavailable,2024-06
117131910,other-theft,2024-02,Force,51.517239,-0.106076,On or near Conference/exhibition Centre,Investigation complete; no suspect identified,2024-02
123431604,other-theft,2024-02,Force,51.511022,-0.119880,On or near Strand,Investigation complete; no suspect identified,2024-02
117131215,other-theft,2024-02,Force,51.513712,-0.104276,On or near A201,Investigation complete; no suspect identified,2024-02
123431531,other-theft,2024-02,Force,51.518165,-0.120018,On or near Catton Street,Investigation complete; no suspect identified,2024-02
123431457,other-theft,2024-02,Force,51.519677,-0.117290,On or near Princeton Street,Investigation complete; no suspect identified,2024-04
123431153,other-theft,2024-02,Force,51.517274,-0.115500,On or near Newman's Row,Investigation complete; no suspect identified,2024-02
123431146,other-theft,2024-02,Force,51.519400,-0.107917,On or near Greville Street,Investigation complete; no suspect identified,2024-02
123431080,other-theft,2024-02,Force,51.515869,-0.121554,On or near Parker Street,Investigation complete; no suspect identified,2024-02
123430996,other-theft,2024-02,Force,51.511022,-0.119880,On or near Strand,Investigation complete; no suspect identified,2024-02
123430855,other-theft,2024-02,Force,51.514777,-0.121859,On or near Great Queen Street,Investigation complete; no suspect identified,2024-02
123430839,other-theft,2024-02,Force,51.514064,-0.118890,On or near Kean Street,Investigation complete; no suspect identified,2024-02
123430649,other-theft,2024-02,Force,51.507427,-0.096021,On or near Bear Gardens,Unable to prosecute suspect,2024-02
123430536,other-theft,2024-02,Force,51.517114,-0.119009,On or near Gate Street,Investigation complete; no suspect identified,2024-03
123430404,other-theft,2024-02,Force,51.508409,-0.123461,On or near Buckingham Street,Investigation complete; no suspect identified,2024-02
123430151,other-theft,2024-02,Force,51.511022,-0.119880,On or near Strand,Investigation complete; no suspect identified,2024-02
126062738,other-theft,2024-02,BTP,51.512981,-0.124166,Covent Garden (lu Station),Status update unavailable,2024-06
123430137,other-theft,2024-02,Force,51.510373,-0.120887,On or near Savoy Court,Unable to prosecute suspect,2024-04
123430116,other-theft,2024-02,Force,51.513046,-0.122679,On or near Theatre/concert Hall,Investigation complete; no suspect identified,2024-02
126062716,other-theft,2024-02,BTP,51.508484,-0.125879,Colchester (station),Status update unavailable,2024-06
123429859,other-theft,2024-02,Force,51.517114,-0.119009,On or near Gate Street,Investigation complete; no suspect identified,2024-04
126062682,other-theft,2024-02,BTP,51.514033,-0.103686,City Thameslink (station),Status update unavailable,2024-06
123429756,other-theft,2024-02,Force,51.517114,-0.119009,On or near Gate Street,Investigation complete; no suspect identified,2024-03
123429671,other-theft,2024-02,Force,51.508094,-0.106685,On or near Upper Ground,Investigation complete; no suspect identified,2024-04
126062608,other-theft,2024-02,BTP,51.518495,-0.111596,Chancery Lane (lu Station),Status update unavailable,2024-06
123429681,other-theft,2024-02,Force,51.519905,-0.102477,On or near Greenhill Rents,Investigation complete; no suspect identified,2024-02
123429640,other-theft,2024-02,Force,51.509491,-0.125924,On or near William Iv Street,Investigation complete; no suspect identified,2024-02
123429576,other-theft,2024-02,Force,51.518405,-0.119302,On or near Procter Street,Investigation complete; no suspect identified,2024-03
123429493,other-theft,2024-02,Force,51.517846,-0.109164,On or near Holborn,Investigation complete; no suspect identified,2024-03
123429382,other-theft,2024-02,Force,51.515460,-0.119611,On or near Wild Court,Investigation complete; no suspect identified,2024-02
117131251,other-theft,2024-02,Force,51.518948,-0.090553,On or near Moor Lane,Investigation complete; no suspect identified,2024-10
117131344,other-theft,2024-02,Force,51.511896,-0.091540,On or near Cannon Street,Investigation complete; no suspect identified,2024-05
123429502,other-theft,2024-02,Force,51.517274,-0.115500,On or near Newman's Row,Investigation complete; no suspect identified,2024-03
123431891,other-theft,2024-02,Force,51.517274,-0.115500,On or near Newman's Row,Investigation complete; no suspect identified,2024-02
123429233,other-theft,2024-02,Force,51.517739,-0.102538,On or near Hosier Lane,Investigation complete; no suspect identified,2024-02
123429091,other-theft,2024-02,Force,51.517114,-0.119009,On or near Gate Street,Investigation complete; no suspect identified,2024-04
123429009,other-theft,2024-02,Force,51.515112,-0.118069,On or near Sardinia Street,Investigation complete; no suspect identified,2024-02
123428761,other-theft,2024-02,Force,51.519677,-0.117290,On or near Princeton Street,Investigation complete; no suspect identified,2024-02
123428388,other-theft,2024-02,Force,51.512590,-0.112811,On or near Essex Street,Investigation complete; no suspect identified,2024-03
123428295,other-theft,2024-02,Force,51.511622,-0.122507,On or near Covent Garden,Investigation complete; no suspect identified,2024-03
123428190,other-theft,2024-02,Force,51.516341,-0.120151,On or near Nightclub,Investigation complete; no suspect identified,2024-02
123428115,other-theft,2024-02,Force,51.513046,-0.122679,On or near Theatre/concert Hall,Investigation complete; no suspect identified,2024-02
123423971,other-theft,2024-02,Force,51.514882,-0.117185,On or near Portsmouth Street,Unable to prosecute suspect,2024-03
123424507,other-theft,2024-02,Force,51.514044,-0.117666,On or near Supermarket,Investigation complete; no suspect identified,2024-03
123427694,other-theft,2024-02,Force,51.512095,-0.120571,On or near Tavistock Street,Investigation complete; no suspect identified,2024-02
123427597,other-theft,2024-02,Force,51.512863,-0.120842,On or near Russell Street,Investigation complete; no suspect identified,2024-02
123427413,other-theft,2024-02,Force,51.517114,-0.119009,On or near Gate Street,Investigation complete; no suspect identified,2024-02
123427555,other-theft,2024-02,Force,51.507420,-0.101655,On or near Castle Yard,Unable to prosecute suspect,2024-04
123428802,other-theft,2024-02,Force,51.519320,-0.103553,On or near Nightclub,Investigation complete; no suspect identified,2024-03
123429627,other-theft,2024-02,Force,51.517436,-0.119976,On or near Holborn,Investigation complete; no suspect identified,2024-03
123430507,other-theft,2024-02,Force,51.516341,-0.120151,On or near Nightclub,Investigation complete; no suspect identified,2024-04
123427281,other-theft,2024-02,Force,51.511111,-0.123710,On or near Henrietta Street,Investigation complete; no suspect identified,2024-02
123425517,other-theft,2024-02,Force,51.508409,-0.123461,On or near Buckingham Street,Investigation complete; no suspect identified,2024-02
123427250,other-theft,2024-02,Force,51.510373,-0.120887,On or near Savoy Court,Investigation complete; no suspect identified,2024-02
123427221,other-theft,2024-02,Force,51.510373,-0.120887,On or near Savoy Court,Investigation complete; no suspect identified,2024-02
123427099,other-theft,2024-02,Force,51.512802,-0.123770,On or near James Street,Investigation complete; no suspect identified,2024-02
123427066,other-theft,2024-02,Force,51.512863,-0.120842,On or near Russell Street,Investigation complete; no suspect identified,2024-03
123426894,other-theft,2024-02,Force,51.515297,-0.108909,On or near West Harding Street,Investigation complete; no suspect identified,2024-04
123426857,other-theft,2024-02,Force,51.508409,-0.123461,On or near Buckingham Street,Investigation complete; no suspect identified,2024-03
123429095,other-theft,2024-02,Force,51.509491,-0.125924,On or near William Iv Street,Investigation complete; no suspect identified,2024-03
123429055,other-theft,2024-02,Force,51.509491,-0.125924,On or near William Iv Street,Investigation complete; no suspect identified,2024-02
123428570,other-theft,2024-02,Force,51.508087,-0.124122,On or near Nightclub,Unable to prosecute suspect,2024-03
123428414,other-theft,2024-02,Force,51.508409,-0.123461,On or near Buckingham Street,Investigation complete; no suspect identified,2024-02
123428352,other-theft,2024-02,Force,51.508094,-0.106685,On or near Upper Ground,Investigation complete; no suspect identified,2024-02
123428294,other-theft,2024-02,Force,51.513075,-0.118888,On or near Theatre/concert Hall,Investigation complete; no suspect identified,2024-02
123428273,other-theft,2024-02,Force,51.517114,-0.119009,On or near Gate Street,Investigation complete; no suspect identified,2024-02
123428255,other-theft,2024-02,Force,51.514621,-0.122802,On or near Dryden Street,Unable to prosecute suspect,2024-03
123428178,other-theft,2024-02,Force,51.516671,-0.120512,On or near Nightclub,Investigation complete; no suspect identified,2024-02
123423661,other-theft,2024-02,Force,51.517274,-0.115500,On or near Newman's Row,Status update unavailable,2024-06
123424187,other-theft,2024-02,Force,51.516671,-0.120512,On or near Nightclub,Investigation complete; no suspect identified,2024-03
123424350,other-theft,2024-02,Force,51.512658,-0.092531,On or near Queen Street,Investigation complete; no suspect identified,2024-04
123424663,other-theft,2024-02,Force,51.519774,-0.103794,On or near Farringdon,Investigation complete; no suspect identified,2024-04
123424830,other-theft,2024-02,Force,51.508087,-0.124122,On or near Nightclub,Investigation complete; no suspect identified,2024-03
123426559,other-theft,2024-02,Force,51.507420,-0.101655,On or near Castle Yard,Investigation complete; no suspect identified,2024-03
123426540,other-theft,2024-02,Force,51.513075,-0.118888,On or near Theatre/concert Hall,Investigation complete; no suspect identified,2024-03
123427931,other-theft,2024-02,Force,51.511022,-0.119880,On or near Strand,Investigation complete; no suspect identified,2024-02
123427921,other-theft,2024-02,Force,51.509491,-0.125924,On or near William Iv Street,Investigation complete; no suspect identified,2024-02
117131345,other-theft,2024-02,Force,51.510167,-0.091410,On or near Cousin Lane,Investigation complete; no suspect identified,2024-03
117131317,other-theft,2024-02,Force,51.513079,-0.094070,On or near Watling Street,Court result unavailable,2024-09
123426856,other-theft,2024-02,Force,51.513777,-0.123456,On or near B402,Investigation complete; no suspect identified,2024-03
123427363,other-theft,2024-02,Force,51.508094,-0.106685,On or near Upper Ground,Investigation complete; no suspect identified,2024-04
123427439,other-theft,2024-02,Force,51.517114,-0.119009,On or near Gate Street,Investigation complete; no suspect identified,2024-03
123428392,other-theft,2024-02,Force,51.508409,-0.123461,On or near Buckingham Street,Investigation complete; no suspect identified,2024-03
123428683,other-theft,2024-02,Force,51.510389,-0.124157,On or near Bedford Street,Unable to prosecute suspect,2024-02
123428532,other-theft,2024-02,Force,51.508094,-0.106685,On or near Upper Ground,Investigation complete; no suspect identified,2024-04
123429318,other-theft,2024-02,Force,51.518165,-0.120018,On or near Catton Street,Unable to prosecute suspect,2024-04
123429874,other-theft,2024-02,Force,51.518231,-0.112953,On or near Southampton Buildings,Investigation complete; no suspect identified,2024-03
123429562,other-theft,2024-02,Force,51.519774,-0.103794,On or near Farringdon,Investigation complete; no suspect identified,2024-03
117131167,other-theft,2024-02,Force,51.513712,-0.104276,On or near A201,Investigation complete; no suspect identified,2024-03
123427807,other-theft,2024-02,Force,51.514777,-0.121859,On or near Great Queen Street,Unable to prosecute suspect,2024-02
123427652,other-theft,2024-02,Force,51.512863,-0.120842,On or near Russell Street,Investigation complete; no suspect identified,2024-02
123423801,other-theft,2024-02,Force,51.512095,-0.120571,On or near Tavistock Street,Investigation complete; no suspect identified,2024-02
123427578,other-theft,2024-02,Force,51.514777,-0.121859,On or near Great Queen Street,Investigation complete; no suspect identified,2024-02
123427419,other-theft,2024-02,Force,51.517114,-0.119009,On or near Gate Street,Investigation complete; no suspect identified,2024-02
123427376,other-theft,2024-02,Force,51.511022,-0.119880,On or near Strand,Investigation complete; no suspect identified,2024-02
123427233,other-theft,2024-02,Force,51.512863,-0.120842,On or near Russell Street,Investigation complete; no suspect identified,2024-03
123427174,other-theft,2024-02,Force,51.510393,-0.123264,On or near Theatre/concert Hall,Investigation complete; no suspect identified,2024-02
123427172,other-theft,2024-02,Force,51.511022,-0.119880,On or near Strand,Investigation complete; no suspect identified,2024-02
123426964,other-theft,2024-02,Force,51.514823,-0.122491,On or near Dryden Street,Investigation complete; no suspect identified,2024-03
123426970,other-theft,2024-02,Force,51.517114,-0.119009,On or near Gate Street,Investigation complete; no suspect identified,2024-02
123426887,other-theft,2024-02,Force,51.512117,-0.123121,On or near Shopping Area,Investigation complete; no suspect identified,2024-02
117131850,other-theft,2024-02,Force,51.518145,-0.091495,On or near Fore Street,Investigation complete; no suspect identified,2024-02
117131170,other-theft,2024-02,Force,51.513209,-0.094900,On or near Bread Street,Investigation complete; no suspect identified,2024-08
123431232,other-theft,2024-02,Force,51.512166,-0.123818,On or near Shopping Area,Investigation complete; no suspect identified,2024-03
123432309,other-theft,2024-02,Force,51.517114,-0.119009,On or near Gate Street,Investigation complete; no suspect identified,2024-02
123432160,other-theft,2024-02,Force,51.512802,-0.123770,On or near James Street,Investigation complete; no suspect identified,2024-02
123432120,other-theft,2024-02,Force,51.517114,-0.119009,On or near Gate Street,Investigation complete; no suspect identified,2024-02
123432069,other-theft,2024-02,Force,51.511622,-0.122507,On or near Covent Garden,Investigation complete; no suspect identified,2024-03
123432070,other-theft,2024-02,Force,51.511630,-0.121916,On or near Shopping Area,Investigation complete; no suspect identified,2024-03
123432019,other-theft,2024-02,Force,51.514882,-0.117185,On or near Portsmouth Street,Investigation complete; no suspect identified,2024-04
123432018,other-theft,2024-02,Force,51.514044,-0.117666,On or near Supermarket,Investigation complete; no suspect identified,2024-03
123431890,other-theft,2024-02,Force,51.517274,-0.115500,On or near Newman's Row,Unable to prosecute suspect,2024-02
123431882,other-theft,2024-02,Force,51.518165,-0.120018,On or near Catton Street,Investigation complete; no suspect identified,2024-02
123431771,other-theft,2024-02,Force,51.513046,-0.122679,On or near Theatre/concert Hall,Investigation complete; no suspect identified,2024-02
123425933,other-theft,2024-02,Force,51.512770,-0.118367,On or near Kingsway Tunnel,Unable to prosecute suspect,2024-03
123409709,other-theft,2024-02,Force,51.508409,-0.123461,On or near Buckingham Street,Investigation complete; no suspect identified,2024-04
123425794,other-theft,2024-02,Force,51.512590,-0.112811,On or near Essex Street,Investigation complete; no suspect identified,2024-02
123425675,other-theft,2024-02,Force,51.511475,-0.120625,On or near Burleigh Street,Investigation complete; no suspect identified,2024-03
123425596,other-theft,2024-02,Force,51.519382,-0.106823,On or near Bleeding Heart Yard,Investigation complete; no suspect identified,2024-02
123425564,other-theft,2024-02,Force,51.511918,-0.114050,On or near Arundel Street,Investigation complete; no suspect identified,2024-04
123425534,other-theft,2024-02,Force,51.512449,-0.115772,On or near Surrey Street,Investigation complete; no suspect identified,2024-02
123425537,other-theft,2024-02,Force,51.512863,-0.120842,On or near Russell Street,Investigation complete; no suspect identified,2024-04
123425448,other-theft,2024-02,Force,51.519905,-0.102477,On or near Greenhill Rents,Investigation complete; no suspect identified,2024-02
123409788,other-theft,2024-02,Force,51.507420,-0.101655,On or near Castle Yard,Unable to prosecute suspect,2024-03
123425410,other-theft,2024-02,Force,51.516341,-0.120151,On or near Nightclub,Investigation complete; no suspect identified,2024-02
123425344,other-theft,2024-02,Force,51.515869,-0.121554,On or near Parker Street,Investigation complete; no suspect identified,2024-02
123401049,other-theft,2024-02,Force,51.517193,-0.110474,On or near Furnival Street,Investigation complete; no suspect identified,2024-03
123425219,other-theft,2024-02,Force,51.508409,-0.123461,On or near Buckingham Street,Investigation complete; no suspect identified,2024-09
123425169,other-theft,2024-02,Force,51.511022,-0.119880,On or near Strand,Investigation complete; no suspect identified,2024-03
123425051,other-theft,2024-02,Force,51.511103,-0.113723,On or near Temple,Investigation complete; no suspect identified,2024-02
123424862,other-theft,2024-02,Force,51.508094,-0.106685,On or near Upper Ground,Investigation complete; no suspect identified,2024-04
123424761,other-theft,2024-02,Force,51.519379,-0.102729,On or near Charterhouse Street,Unable to prosecute suspect,2024-02
123424754,other-theft,2024-02,Force,51.513757,-0.111567,On or near Middle Temple Lane,Investigation complete; no suspect identified,2024-02
123424667,other-theft,2024-02,Force,51.509491,-0.125924,On or near William Iv Street,Investigation complete; no suspect identified,2024-03
123424544,other-theft,2024-02,Force,51.513777,-0.123456,On or near B402,Unable to prosecute suspect,2024-02
123424513,other-theft,2024-02,Force,51.512590,-0.112811,On or near Essex Street,Investigation complete; no suspect identified,2024-03
123424360,other-theft,2024-02,Force,51.514621,-0.122802,On or near Dryden Street,Investigation complete; no suspect identified,2024-02
123424376,other-theft,2024-02,Force,51.517274,-0.115500,On or near Newman's Row,Investigation complete; no suspect identified,2024-02
123424322,other-theft,2024-02,Force,51.513777,-0.123456,On or near B402,Investigation complete; no suspect identified,2024-02
123424305,other-theft,2024-02,Force,51.517846,-0.109164,On or near Holborn,Investigation complete; no suspect identified,2024-02
123424076,other-theft,2024-02,Force,51.509491,-0.125924,On or near William Iv Street,Investigation complete; no suspect identified,2024-02
123423993,other-theft,2024-02,Force,51.508087,-0.124122,On or near Nightclub,Investigation complete; no suspect identified,2024-03
123423996,other-theft,2024-02,Force,51.517114,-0.119009,On or near Gate Street,Unable to prosecute suspect,2024-02
123423995,other-theft,2024-02,Force,51.515460,-0.119611,On or near Wild Court,Investigation complete; no suspect identified,2024-02
123423931,other-theft,2024-02,Force,51.514621,-0.122802,On or near Dryden Street,Investigation complete; no suspect identified,2024-03
123423831,other-theft,2024-02,Force,51.514777,-0.121859,On or near Great Queen Street,Investigation complete; no suspect identified,2024-02
123423772,other-theft,2024-02,Force,51.515869,-0.121554,On or near Parker Street,Investigation complete; no suspect identified,2024-02
123423645,other-theft,2024-02,Force,51.507466,-0.108441,On or near Broadwall,Unable to prosecute suspect,2024-02
123423537,other-theft,2024-02,Force,51.514621,-0.122802,On or near Dryden Street,Investigation complete; no suspect identified,2024-02
123423411,other-theft,2024-02,Force,51.518165,-0.120018,On or near Catton Street,Investigation complete; no suspect identified,2024-02
123423396,other-theft,2024-02,Force,51.512802,-0.123770,On or near James Street,Investigation complete; no suspect identified,2024-02
123423344,other-theft,2024-02,Force,51.514044,-0.117666,On or near Supermarket,Investigation complete; no suspect identified,2024-02
123425986,other-theft,2024-02,Force,51.508351,-0.108355,On or near Conference/exhibition Centre,Investigation complete; no suspect identified,2024-03
123425985,other-theft,2024-02,Force,51.507415,-0.105835,On or near Supermarket,Investigation complete; no suspect identified,2024-03
123426001,other-theft,2024-02,Force,51.512117,-0.123121,On or near Shopping Area,Investigation complete; no suspect identified,2024-05
123426123,other-theft,2024-02,Force,51.512863,-0.120842,On or near Russell Street,Investigation complete; no suspect identified,2024-02
123426129,other-theft,2024-02,Force,51.508409,-0.123461,On or near Buckingham Street,Investigation complete; no suspect identified,2024-02
123426234,other-theft,2024-02,Force,51.519382,-0.106823,On or near Bleeding Heart Yard,Investigation complete; no suspect identified,2024-02
123426503,other-theft,2024-02,Force,51.513777,-0.123456,On or near B402,Investigation complete; no suspect identified,2024-02
123426532,other-theft,2024-02,Force,51.518744,-0.118596,On or near Dane Street,Investigation complete; no suspect identified,2024-02
123426533,other-theft,2024-02,Force,51.512863,-0.120842,On or near Russell Street,Investigation complete; no suspect identified,2024-02
123429932,other-theft,2024-02,Force,51.510393,-0.123264,On or near Theatre/concert Hall,Investigation complete; no suspect identified,2024-03
123425480,other-theft,2024-02,Force,51.519379,-0.102729,On or near Charterhouse Street,Investigation complete; no suspect identified,2024-02
117131193,other-theft,2024-02,Force,51.517239,-0.106076,On or near Conference/exhibition Centre,Investigation complete; no suspect identified,2024-03
117131190,other-theft,2024-02,Force,51.518281,-0.111596,On or near Chancery Lane,Investigation complete; no suspect identified,2024-03
117131214,other-theft,2024-02,Force,51.518281,-0.111596,On or near Chancery Lane,Investigation complete; no suspect identified,2024-05
123427241,other-theft,2024-02,Force,51.514044,-0.117666,On or near Supermarket,Investigation complete; no suspect identified,2024-03
123429887,other-theft,2024-02,Force,51.518405,-0.119302,On or near Procter Street,Investigation complete; no suspect identified,2024-04
123424427,other-theft,2024-02,Force,51.519005,-0.114132,On or near Further/higher Educational Building,Investigation complete; no suspect identified,2024-03
123424777,other-theft,2024-02,Force,51.513777,-0.123456,On or near B402,Investigation complete; no suspect identified,2024-03
117131300,other-theft,2024-02,Force,51.518281,-0.111596,On or near Chancery Lane,Investigation complete; no suspect identified,2024-04
123424840,other-theft,2024-02,Force,51.519382,-0.106823,On or near Bleeding Heart Yard,Investigation complete; no suspect identified,2024-05
117131310,other-theft,2024-02,Force,51.519689,-0.098017,On or near Cloth Street,Investigation complete; no suspect identified,2024-08
123415623,other-theft,2024-02,Force,51.512449,-0.115772,On or near Surrey Street,Investigation complete; no suspect identified,2024-04
117131372,other-theft,2024-02,Force,51.517051,-0.102812,On or near Police Station,Investigation complete; no suspect identified,2024-09
117131411,other-theft,2024-02,Force,51.517739,-0.102538,On or near Hosier Lane,Status update unavailable,2024-06
117131303,other-theft,2024-02,Force,51.518700,-0.101359,On or near Parking Area,Investigation complete; no suspect identified,2024-03
123431006,other-theft,2024-02,Force,51.515430,-0.122797,On or near Theatre/concert Hall,Investigation complete; no suspect identified,2024-02
123432127,other-theft,2024-02,Force,51.518165,-0.120018,On or near Catton Street,Investigation complete; no suspect identified,2024-02
123432029,other-theft,2024-02,Force,51.514777,-0.121859,On or near Great Queen Street,Investigation complete; no suspect identified,2024-02
123431470,other-theft,2024-02,Force,51.518231,-0.112953,On or near Southampton Buildings,Investigation complete; no suspect identified,2024-02
123430115,other-theft,2024-02,Force,51.512590,-0.112811,On or near Essex Street,Investigation complete; no suspect identified,2024-02
123430102,other-theft,2024-02,Force,51.507725,-0.125708,On or near Corner House Street,Investigation complete; no suspect identified,2024-02
123429263,other-theft,2024-02,Force,51.508087,-0.124122,On or near Nightclub,Unable to prosecute suspect,2024-02
123427828,other-theft,2024-02,Force,51.515869,-0.121554,On or near Parker Street,Investigation complete; no suspect identified,2024-02
123427035,other-theft,2024-02,Force,51.511022,-0.119880,On or near Strand,Investigation complete; no suspect identified,2024-02
123426984,other-theft,2024-02,Force,51.517846,-0.109164,On or near Holborn,Investigation complete; no suspect identified,2024-02
123426465,other-theft,2024-02,Force,51.507420,-0.101655,On or near Castle Yard,Investigation complete; no suspect identified,2024-02
123426422,other-theft,2024-02,Force,51.510345,-0.122502,On or near Theatre/concert Hall,Investigation complete; no suspect identified,2024-02
123425727,other-theft,2024-02,Force,51.511475,-0.120625,On or near Burleigh Street,Investigation complete; no suspect identified,2024-02
123425417,other-theft,2024-02,Force,51.512449,-0.115772,On or near Surrey Street,Investigation complete; no suspect identified,2024-02
117131196,other-theft,2024-02,Force,51.513882,-0.095924,On or near Shopping Area,Investigation complete; no suspect identified,2024-03
123425194,other-theft,2024-02,Force,51.515460,-0.119611,On or near Wild Court,Investigation complete; no suspect identified,2024-02
123424451,other-theft,2024-02,Force,51.514626,-0.097291,On or near Supermarket,Unable to prosecute suspect,2024-02
123424359,other-theft,2024-02,Force,51.514064,-0.118890,On or near Kean Street,Investigation complete; no suspect identified,2024-02
117131731,other-theft,2024-02,Force,51.515297,-0.108909,On or near West Harding Street,Unable to prosecute suspect,2025-05
123424358,other-theft,2024-02,Force,51.511103,-0.113723,On or near Temple,Investigation complete; no suspect identified,2024-02
123424075,other-theft,2024-02,Force,51.512449,-0.115772,On or near Surrey Street,Investigation complete; no suspect identified,2024-02
117131195,other-theft,2024-02,Force,51.513929,-0.102134,On or near Ludgate Hill,Investigation complete; no suspect identified,2024-03
117131768,other-theft,2024-02,Force,51.516906,-0.101621,On or near Giltspur Street,Unable to prosecute suspect,2024-11
123423484,other-theft,2024-02,Force,51.512499,-0.119459,On or near Theatre/concert Hall,Unable to prosecute suspect,2024-02
117131804,other-theft,2024-02,Force,51.513515,-0.101589,On or near Ludgate Square,Investigation complete; no suspect identified,2024-03
117131809,other-theft,2024-02,Force,51.513188,-0.091947,On or near Pancras Lane,Investigation complete; no suspect identified,2024-10
117131841,other-theft,2024-02,Force,51.513712,-0.104276,On or near A201,Status update unavailable,2024-06
123431658,other-theft,2024-02,Force,51.519382,-0.106823,On or near Bleeding Heart Yard,Investigation complete; no suspect identified,2024-02
123430848,other-theft,2024-02,Force,51.514621,-0.122802,On or near Dryden Street,Investigation complete; no suspect identified,2024-02
123430427,other-theft,2024-02,Force,51.519379,-0.102729,On or near Charterhouse Street,Investigation complete; no suspect identified,2024-02
123427388,other-theft,2024-02,Force,51.514777,-0.121859,On or near Great Queen Street,Investigation complete; no suspect identified,2024-02
123424843,other-theft,2024-02,Force,51.517274,-0.115500,On or near Newman's Row,Court result unavailable,2025-01
123432790,other-theft,2024-02,Force,51.512059,-0.118929,On or near A301,Investigation complete; no suspect identified,2024-07
123430522,other-theft,2024-02,Force,51.519792,-0.118337,On or near Theatre/concert Hall,Unable to prosecute suspect,2024-06
123426983,other-theft,2024-02,Force,51.514823,-0.122491,On or near Dryden Street,Unable to prosecute suspect,2024-06
123401061,other-theft,2024-02,Force,51.516366,-0.113261,On or near Old Buildings,Court result unavailable,2024-12
123426066,other-theft,2024-02,Force,51.519677,-0.117290,On or near Princeton Street,Investigation complete; no suspect identified,2024-06
123428221,other-theft,2024-02,Force,51.508094,-0.106685,On or near Upper Ground,Investigation complete; no suspect identified,2024-02
117131947,other-theft,2024-02,Force,51.514427,-0.091823,On or near Ironmonger Lane,Investigation complete; no suspect identified,2024-11
117131301,other-theft,2024-02,Force,51.517239,-0.106076,On or near Conference/exhibition Centre,Investigation complete; no suspect identified,2024-02
117131305,other-theft,2024-02,Force,51.519674,-0.099301,On or near Hayne Street,Investigation complete; no suspect identified,2024-02
123424288,other-theft,2024-02,Force,51.518231,-0.112953,On or near Southampton Buildings,Investigation complete; no suspect identified,2024-02
117131144,other-theft,2024-02,Force,51.514626,-0.097291,On or near Supermarket,Investigation complete; no suspect identified,2024-03
117131524,other-theft,2024-02,Force,51.519300,-0.093969,On or near Park/open Space,Investigation complete; no suspect identified,2024-02
117131922,other-theft,2024-02,Force,51.513079,-0.094070,On or near Watling Street,Investigation complete; no suspect identified,2024-03
117131609,other-theft,2024-02,Force,51.517916,-0.110690,On or near Further/higher Educational Building,Investigation complete; no suspect identified,2024-02
123431721,other-theft,2024-02,Force,51.519905,-0.102477,On or near Greenhill Rents,Investigation complete; no suspect identified,2024-02
123431458,other-theft,2024-02,Force,51.517274,-0.115500,On or near Newman's Row,Investigation complete; no suspect identified,2024-02
117131880,other-theft,2024-02,Force,51.513592,-0.106342,On or near Salisbury Square,Investigation complete; no suspect identified,2024-02
123431377,other-theft,2024-02,Force,51.519379,-0.102729,On or near Charterhouse Street,Investigation complete; no suspect identified,2024-02
117131494,other-theft,2024-02,Force,51.511630,-0.121916,On or near Shopping Area,Investigation complete; no suspect identified,2024-02
117131140,other-theft,2024-02,Force,51.512685,-0.101393,On or near St Andrew's Hill,Investigation complete; no suspect identified,2024-02
117131142,other-theft,2024-02,Force,51.519674,-0.099301,On or near Hayne Street,Investigation complete; no suspect identified,2024-02
117131169,other-theft,2024-02,Force,51.516747,-0.095704,On or near Noble Street,Investigation complete; no suspect identified,2024-02
117131173,other-theft,2024-02,Force,51.517369,-0.094655,On or near Parking Area,Investigation complete; no suspect identified,2024-02
123431194,other-theft,2024-02,Force,51.509786,-0.124658,On or near Police Station,Investigation complete; no suspect identified,2024-02
123431158,other-theft,2024-02,Force,51.517114,-0.119009,On or near Gate Street,Investigation complete; no suspect identified,2024-02
123431154,other-theft,2024-02,Force,51.517114,-0.119009,On or near Gate Street,Investigation complete; no suspect identified,2024-02
123431140,other-theft,2024-02,Force,51.517274,-0.115500,On or near Newman's Row,Investigation complete; no suspect identified,2024-02
123431040,other-theft,2024-02,Force,51.513757,-0.111567,On or near Middle Temple Lane,Unable to prosecute suspect,2024-03
